TEXT
-5673	-12642
-7248	-13434
-5628	-10705
-2210	-6228
644	-2614
1187	-1262
-537	-1387
-2752	-906
-3228	1563
-916	5198
3206	7259
6684	5068
7186	-1755
4051	-10510
-1251	-16802
-6090	-17258
-8382	-11707
-7857	-3315
-6031	3448
-4915	5631
-5418	3499
-6601	46
-6350	-1256
-3039	1160
2998	6054
9257	10449
12393	11793
10297	9632
3571	5703
-4591	2525
-10137	1643
-10480	2775
-5986	4376
303	5020
4536	4475
4379	3667
378	3657
-4455	4540
-6563	5201
-4085	4169
1951	934
8188	-3332
10930	-6261
8341	-5735
1562	-1313
-5920	5364
-10269	11469
-9474	14572
-4419	13859
1746	10244
5546	5441
5223	780
1673	-3343
-2290	-7065
-3859	-10180
-2119	-11633
1311	-9972
3310	-4567
1339	3305
-4740	10449
-12324	13106
-17494	9048
-17368	-861
-11936	-12692
-4160	-21230
1746	-22630
2840	-16444
-810	-5888
-6282	3840
-9735	8260
-8874	5833
-4337	-1450
896	-9361
3664	-13777
2876	-12751
319	-7241
-571	-234
2824	5069
10257	6927
18416	5691
22797	3195
20463	1420
11938	1296
980	2298
-7602	2977
-10700	1982
-8459	-1085
-3737	-5436
46	-9551
1162	-11954
422	-11888
178	-9554
2290	-5923
6569	-2296
10809	171
12325	832
9886	-239
4643	-2236
-589	-3876
-3168	-3944
-2283	-1957
706	1374
3425	4287
4235	4811
3311	1989
2300	-3243
2867	-8189
5246	-9687
7907	-5959
8582	2082
5941	10997
670	16560
-4825	16150
-7921	10351
-7432	2709
-4283	-2335
-763	-2098
1083	2746
788	8675
-388	11618
-501	9594
1617	3961
5559	-1533
9689	-3277
12306	-245
12717	5265
11447	9064
9550	7741
7646	828
5526	-8919
2637	-17221
-982	-20797
-4176	-19085
-5148	-14159
-2749	-9105
2334	-6050
7484	-5162
9446	-5122
6343	-4496
-916	-2907
-8831	-1173
-13175	-431
-11452	-1047
-4444	-2204
4134	-2521
9703	-1194
9379	1223
3481	3034
-4832	2524
-11505	-794
-13867	-5681
-11897	-9803
-7851	-11076
-4619	-8893
-3921	-4467
-5413	-120
-7124	1983
-6827	931
-3453	-2583
2264	-6717
8183	-9409
11892	-9289
11908	-6205
8344	-1256
2777	3628
-2558	6420
-5817	5814
-6357	1860
-4976	-3913
-3446	-9081
-3581	-11436
-6238	-10135
-10775	-6199
-15273	-1988
-17480	138
-16016	-773
-11189	-3684
-4925	-6232
184	-6236
2223	-3116
912	1725
-2365	5822
-5448	7248
-6634	5826
-5512	3144
-2926	1367
-210	1712
1719	3629
2756	5262
3304	4842
3573	2023
3159	-1785
1278	-4319
-2431	-3982
-7178	-952
-11006	2880
-11700	5068
-8130	4104
-1173	299
6479	-4458
11628	-7820
12269	-8257
8653	-5740
3078	-1549
-1477	2536
-3012	5125
-1473	5720
1502	4713
3800	3018
4149	1598
2724	1077
728	1544
-635	2564
-1009	3435
-974	3597
-1368	3028
-2417	2354
-3353	2498
-2877	4004
-141	6453
4439	8443
9188	8307
12065	5226
11917	-6
9253	-5159
5980	-7748
4210	-6519
4890	-2271
7148	2593
8838	5577
7978	5664
4179	3885
-897	2461
-4426	3118
-4168	5765
3	8517
5797	9073
9712	6495
9096	2077
3821	-1370
-3468	-1384
-8775	2412
-9009	7929
-3779	11871
4367	11799
11384	7610
13970	1478
11265	-3608
5022	-5666
-1731	-4652
-6629	-2037
-9220	502
-10799	2196
-13039	3334
-16440	4507
-19720	5722
-20587	6208
-17386	5097
-10481	2391
-2386	-692
3494	-2383
4783	-1627
1494	1040
-4003	3754
-8354	4638
-9082	3224
-5809	903
-203	-10
5166	2027
8257	6574
8406	11404
6244	14011
2973	13352
-373	10552
-3184	8035
-5059	7722
-5509	9619
-3996	11860
-365	12157
4665	9589
9444	5373
11990	2023
10985	1496
6571	3711
405	6544
-5107	7343
-7999	4869
-7656	237
-4977	-3825
-1763	-4905
262	-2620
218	1098
-1715	3333
-4624	2185
-7407	-1967
-9238	-6786
-9749	-9586
-8988	-9064
-7281	-5975
-5086	-2403
-2851	-263
-876	-160
785	-1325
2303	-2503
3894	-2972
5567	-2889
7002	-2787
7694	-2787
7319	-2290
6069	-490
4667	2697
3974	6105
4391	7787
5513	6261
6334	1694
5946	-3921
4284	-7850
2336	-8306
1567	-5616
2876	-2017
5765	-165
8381	-1356
8543	-4651
5147	-7512
-937	-7538
-7147	-4115
-10600	1104
-9735	5225
-5207	5957
548	3075
4782	-1435
6008	-4606
4660	-4296
2480	-442
1119	4958
938	9064
850	9810
-705	6961
-4376	2071
-9103	-2528
-12529	-5027
-12420	-4977
-8171	-3262
-1400	-1358
4820	-393
7659	-589
6125	-1351
1587	-1858
-3104	-1717
-5328	-1244
-4204	-1181
-990	-2074
1843	-3733
2225	-5200
-204	-5291
-3917	-3418
-6530	-148
-6390	2926
-3707	4003
-503	2128
629	-2161
-1801	-7050
-7102	-10426
-12628	-11039
-15231	-9127
-13113	-6124
-6966	-3662
323	-2550
5248	-2381
5647	-2006
1879	-477
-3472	2220
-7164	5158
-7167	7138
-3713	7536
1068	6678
4579	5510
5294	4850
3429	4805
411	4788
-2323	4070
-4275	2393
-5880	139
-7652	-2047
-9232	-3834
-9220	-5443
-6067	-7305
543	-9415
8885	-10993
15726	-10845
18047	-8281
14910	-3903
8212	453
1690	2738
-1261	2055
401	-628
4841	-3051
8653	-3229
9141	-949
6045	1942
1601	2793
-1065	162
-77	-4857
3986	-9048
8590	-9126
11043	-4110
10312	3649
7603	9632
5384	9887
5583	3597
8256	-6231
11603	-14478
13247	-16964
11836	-12904
7848	-5190
3172	1596
-147	4111
-1042	2188
271	-1412
2841	-3132
5779	-1148
8620	3422
11044	7343
12394	7516
11590	3094
7745	-3899
1070	-9798
-6687	-11516
-12820	-8328
-15079	-2176
-13038	3597
-8446	6189
-4208	4786
-2583	739
-3780	-3476
-5895	-5751
-6256	-5417
-3277	-3330
2413	-1099
8315	5
11607	-238
10831	-1003
6636	-1084
1156	259
-3419	2804
-6053	5516
-7090	7250
-7493	7537
-7830	6919
-7822	6550
-6784	7286
-4513	8872
-1842	9864
-309	8504
-1128	4081
-4187	-2139
-7883	-7207
-10004	-8076
-9103	-3618
-5462	4234
-946	11179
2153	12887
2536	7693
651	-2096
-1687	-11263
-2526	-14656
-1020	-10319
2093	-797
5010	8285
5999	11576
4374	7216
778	-2095
-3297	-10840
-6364	-14087
-7600	-10403
-7035	-2464
-5288	4864
-3168	7627
-1379	5001
-415	-665
-535	-5805
-1716	-8075
-3587	-7619
-5466	-6441
-6588	-6551
-6474	-8326
-5222	-10248
-3511	-10118
-2250	-6750
-2084	-907
-3029	5162
-4483	9159
-5581	10108
-5666	8713
-4570	6603
-2590	5108
-226	4487
2082	4079
4056	3111
5497	1463
6187	-222
5918	-1094
4665	-833
2759	28
861	441
-326	-432
-471	-2621
141	-5277
728	-7099
479	-6958
-887	-4361
-2859	376
-4340	6184
-4252	11432
-2155	14268
1491	13207
5585	7885
9010	-374
11218	-8671
12403	-13586
13170	-12832
13927	-6634
14445	2091
13914	9097
11509	11058
7138	7437
1846	786
-2444	-4771
-3827	-5968
-1489	-2249
3669	4105
9267	9582
12515	11680
11577	10319
6529	7571
-653	6008
-7075	6880
-10377	9345
-9881	11181
-6823	10373
-3587	6432
-2369	585
-4044	-5137
-7795	-9161
-11683	-11058
-13739	-11304
-12977	-10474
-9761	-8641
-5440	-5483
-1517	-966
1121	4037
2501	7822
3311	8679
4307	5955
5783	560
7384	-5475
8344	-10132
7972	-12475
6108	-12967
3290	-12850
561	-13095
-1022	-13669
-917	-13609
592	-11834
2491	-8067
3541	-3251
2961	863
923	2661
-1459	1570
-2735	-1605
-2033	-5085
260	-6990
2509	-6218
2686	-2904
-369	1693
-5992	5788
-11720	7852
-14423	7261
-12004	4536
-4710	1080
4760	-1487
12478	-2095
15233	-702
12105	1767
4828	3990
-3233	4990
-8830	4580
-10340	3256
-8232	1648
-4425	-22
-1074	-2047
461	-4798
-60	-8096
-2074	-10950
-4779	-11983
-7497	-10343
-9687	-6448
-10831	-1959
-10451	1128
-8379	1717
-5064	307
-1602	-1392
688	-1705
950	-233
-673	1830
-3030	2590
-4521	946
-3910	-2399
-914	-5213
3725	-5174
8640	-1515
12407	4308
13971	9442
12826	11417
9063	9701
3426	5948
-2662	2818
-7313	2199
-8769	4060
-6267	6660
-698	7880
5473	6671
9227	3627
8546	388
3636	-1561
-2985	-1785
-7733	-906
-7902	107
-3182	681
4161	817
10578	647
13229	-76
11475	-1966
7017	-5378
2695	-9667
770	-13077
1762	-13574
4470	-10165
7012	-3777
8073	3040
7572	7504
6402	8198
5595	5785
5556	2355
5894	-92
5840	-919
4879	-984
3097	-1597
1064	-3192
-571	-4794
-1432	-4747
-1487	-2144
-899	2156
122	5815
1299	6484
2185	3447
2188	-1759
871	-6227
-1619	-7488
-4343	-4988
-5893	-274
-5186	4142
-2268	6349
1472	5920
3968	3619
3713	383
816	-3459
-2871	-8061
-4756	-13216
-3087	-17643
1869	-19240
7841	-16351
11833	-9193
11910	-304
8386	6542
3663	8410
784	4958
1603	-1340
5666	-6682
10502	-8208
13095	-5584
11636	-943
6482	2667
-193	3219
-5780	773
-8724	-2887
-9222	-5588
-8729	-6089
-8690	-4549
-9359	-2068
-9526	181
-7355	1529
-1821	1860
6189	1345
13882	276
17807	-856
15701	-1273
7906	-182
-2515	2590
-11126	6029
-14253	8055
-10801	6576
-2756	941
5880	-7180
11132	-14291
10982	-16871
6172	-13441
-441	-5546
-5510	3086
-6864	8758
-4327	9981
578	8197
5679	6568
9251	7675
10572	11670
9817	16126
7591	17635
4537	14071
1238	6008
-1686	-3561
-3565	-10955
-3900	-13796
-2693	-12071
-595	-7755
1330	-3445
2152	-953
1565	-642
-34	-1661
-1919	-2706
-3582	-2746
-4997	-1410
-6390	979
-7715	3553
-8337	5177
-7284	4854
-3992	2215
1008	-2141
6077	-6766
9319	-10041
9810	-11086
8334	-10296
6978	-9010
7710	-8430
10836	-8523
14456	-7815
15445	-4415
11476	2298
2793	10583
-7482	16807
-14848	17467
-15883	11543
-10145	1562
-362	-7535
9185	-11155
15013	-7722
16058	501
13667	8987
10202	13831
7351	13984
5339	11372
3398	8953
957	8277
-1523	8370
-2751	6767
-1661	1836
1550	-5466
5299	-11842
7570	-13837
7287	-10387
5088	-3796
2891	1670
2554	2646
4595	-1035
7884	-6273
10523	-8904
11219	-6616
10142	-481
8642	5934
8083	9156
8731	8181
9547	4919
9065	2503
6638	2810
3076	5116
112	6860
-920	5876
-201	2314
580	-1285
-537	-1869
-4189	1675
-8899	7377
-11795	11265
-10452	9972
-4653	3043
3170	-6677
9189	-14798
10398	-18033
6392	-15921
-419	-10579
-6257	-4905
-8154	-698
-5491	1963
-45	3842
5341	5144
8485	4921
8904	1867
7622	-4133
6108	-11064
5175	-15419
4588	-14208
3541	-6991
1493	3532
-1280	12898
-3842	17382
-5259	15970
-5270	10559
-4438	4364
-3716	-241
-3747	-2946
-4423	-5039
-4997	-7802
-4653	-11090
-3122	-13219
-915	-12236
958	-7580
1606	-861
788	4889
-956	7004
-2630	4815
-3334	34
-2709	-4316
-1025	-5678
1072	-3313
2967	1525
4358	6503
5280	9508
5892	9522
6233	6726
6139	2057
5390	-3326
3976	-8345
2249	-12092
802	-13915
81	-13630
-20	-11709
-271	-9208
-1737	-7310
-5059	-6681
-9817	-7076
-14416	-7498
-16721	-6854
-15161	-4699
-9703	-1559
-2083	1388
4926	3036
8820	2995
8513	1734
4664	177
-949	-918
-6537	-1384
-11111	-1619
-14517	-2213
-16781	-3519
-17411	-5430
-15359	-7439
-9798	-8854
-1212	-9058
8098	-7733
14692	-5052
15668	-1798
10371	755
1028	1293
-8243	-821
-13538	-4923
-13155	-9020
-8280	-10571
-1984	-7836
2750	-1042
4694	7416
4725	14011
4762	15879
6177	12354
8795	5297
11150	-1975
11666	-6519
9847	-7232
6577	-5113
3373	-2286
1248	-545
69	-390
-1085	-1100
-2899	-1605
-4996	-1401
-6040	-847
-4775	-708
-1233	-1415
2858	-2681
4918	-3742
3136	-3994
-2203	-3439
-8653	-2597
-12933	-1965
-12832	-1540
-8490	-819
-2239	691
2840	2898
4688	5019
3260	6083
197	5685
-2426	4349
-3394	3174
-2837	2981
-1763	3629
-1128	4112
-1175	3399
-1463	1416
-1410	-679
-842	-1237
-88	580
392	3918
451	6537
368	6250
510	2543
865	-2776
894	-6507
-95	-6045
-2299	-1152
-5027	5693
-6942	10656
-6868	10774
-4625	5661
-1274	-2376
1467	-9777
2281	-13759
1096	-13638
-882	-10752
-1971	-7244
-1140	-4646
1302	-3192
3870	-2148
4824	-734
3218	1134
-567	2765
-5079	3216
-8631	1956
-10157	-823
-9621	-4361
-7826	-7734
-5852	-10170
-4486	-11128
-3928	-10246
-3831	-7380
-3584	-2770
-2673	2811
-997	8152
952	12001
2168	13558
1519	12740
-1613	10065
-6748	6261
-12152	1951
-15379	-2360
-14391	-6075
-8710	-8376
90	-8475
8955	-6176
14773	-2319
15865	1359
