TEXT
-0.0037043,-0.011113,0.011113,0.0037043
-0.0027048,-0.0081144,0.0081144,0.0027048
-0.00070291,-0.0021087,0.0021087,0.00070291
0.0020426,0.0061279,-0.0061279,-0.0020426
0.0050354,0.015106,-0.015106,-0.0050354
0.0076101,0.02283,-0.02283,-0.0076101
0.0090514,0.027154,-0.027154,-0.0090514
0.0087447,0.026234,-0.026234,-0.0087447
0.017444,0.030105,-0.022697,-0.010035
0.0099492,0.013619,-0.0082091,-0.0045396
-0.0021537,-0.010679,0.012085,0.0035596
-0.017158,-0.039219,0.035134,0.013073
-0.032288,-0.066652,0.056581,0.022217
-0.044077,-0.08657,0.07135,0.028857
-0.048955,-0.092557,0.074454,0.030852
-0.043951,-0.079384,0.061895,0.026461
-0.016269,-0.047865,0.035204,0.018425
0.0087075,0.010083,-0.013753,-0.0015579
0.039805,0.086812,-0.078287,-0.028469
0.073473,0.17466,-0.1526,-0.059583
0.10527,0.26307,-0.22871,-0.091048
0.13044,0.33994,-0.29745,-0.11839
0.14456,0.39338,-0.34977,-0.13716
0.14415,0.4136,-0.37817,-0.1437
0.13091,0.39828,-0.3741,-0.13945
0.096143,0.33795,-0.34474,-0.11568
0.04507,0.24064,-0.28905,-0.077839
-0.018953,0.11598,-0.21309,-0.029946
-0.091152,-0.022217,-0.12552,0.022217
-0.16595,-0.15791,-0.036365,0.071876
-0.23766,-0.27505,0.044329,0.11225
-0.3012,-0.35987,0.10791,0.1376
-0.35634,-0.39927,0.14455,0.14784
-0.39225,-0.39789,0.15975,0.13339
-0.41189,-0.35445,0.15036,0.09964
-0.41629,-0.27683,0.11983,0.051193
-0.40795,-0.17706,0.073763,-0.0050354
-0.39029,-0.069456,0.018928,-0.060846
-0.36706,0.031542,-0.037758,-0.10799
-0.3417,0.11342,-0.09018,-0.13943
-0.32797,0.17095,-0.13739,-0.13935
-0.30219,0.19139,-0.16815,-0.13132
-0.27575,0.17892,-0.18514,-0.10588
-0.24865,0.13858,-0.1891,-0.066974
-0.22082,0.078798,-0.1821,-0.020141
-0.19234,0.0098362,-0.16683,0.028363
-0.1636,-0.05797,-0.14612,0.072485
-0.13522,-0.11578,-0.12235,0.10716
-0.11166,-0.16858,-0.10096,0.13996
-0.081422,-0.17723,-0.085546,0.14021
-0.05664,-0.17802,-0.055511,0.12715
-0.033157,-0.16296,-0.02315,0.098839
-0.010071,-0.13766,0.010071,0.058656
0.013852,-0.10912,0.042455,0.010964
0.039943,-0.084415,0.072208,-0.03959
0.069342,-0.069432,0.097626,-0.088761
0.091586,-0.056699,0.12103,-0.12957
0.12073,-0.083252,0.13684,-0.16479
0.16931,-0.11104,0.14041,-0.1984
0.22257,-0.1464,0.1366,-0.22687
0.27532,-0.1821,0.12759,-0.25103
0.32158,-0.20954,0.11617,-0.27204
0.35556,-0.22021,0.10533,-0.29104
0.3726,-0.20726,0.097741,-0.30886
0.36637,-0.17795,0.084178,-0.33693
0.33414,-0.10359,0.086922,-0.35348
0.29949,-0.0081514,0.10252,-0.36064
0.25519,0.10286,0.12434,-0.3621
0.2066,0.21646,0.14773,-0.35848
0.15986,0.31764,0.16704,-0.35097
0.12112,0.39154,0.17661,-0.34114
0.095661,0.42586,0.17182,-0.33059
0.098169,0.42412,0.13894,-0.31686
0.10107,0.356,0.099555,-0.30519
0.12253,0.24627,0.053752,-0.29956
0.15577,0.10348,0.0024195,-0.2941
0.19653,-0.054505,-0.048586,-0.2854
0.23997,-0.20664,-0.092917,-0.26936
0.28139,-0.33179,-0.12461,-0.242
0.31665,-0.41193,-0.13892,-0.20022
0.33149,-0.42392,-0.13667,-0.13153
0.3527,-0.3927,-0.10511,-0.065747
0.35986,-0.30375,-0.05782,0.01304
0.3559,-0.17344,0.0053165,0.095814
0.3399,-0.020141,0.079006,0.17618
0.31073,0.13483,0.15696,0.24746
0.26722,0.27036,0.2327,0.30356
0.20863,0.36854,0.30033,0.3397
0.13894,0.41342,0.36637,0.34928
0.062746,0.40459,0.40641,0.32888
-0.036856,0.34884,0.42235,0.30074
-0.14127,0.25076,0.41982,0.25563
-0.24075,0.12323,0.40292,0.19632
-0.32448,-0.018489,0.37712,0.12625
-0.38196,-0.15906,0.34825,0.049246
-0.4047,-0.28514,0.32151,-0.030768
-0.38398,-0.38315,0.31161,-0.098802
-0.32402,-0.44484,0.29852,-0.18747
-0.23388,-0.48977,0.28427,-0.25764
-0.11849,-0.50776,0.27071,-0.31757
0.010071,-0.50186,0.25518,-0.36419
0.13779,-0.4762,0.23484,-0.39431
0.25057,-0.43518,0.2072,-0.40487
0.3361,-0.38284,0.17065,-0.39354
0.38923,-0.31142,0.12844,-0.37049
0.40837,-0.25994,0.069227,-0.31527
0.37343,-0.19508,0.0068213,-0.23438
0.30242,-0.13061,-0.059863,-0.13878
0.20639,-0.068935,-0.12759,-0.038723
0.098772,-0.012366,-0.19291,0.053727
-0.0067456,0.036905,-0.25256,0.12629
-0.098179,0.076806,-0.30381,0.16838
-0.15572,0.1166,-0.34846,0.17662
-0.19644,0.14066,-0.36602,0.15156
-0.2174,0.13454,-0.38474,0.075847
-0.21771,0.11089,-0.39346,-0.029005
-0.20224,0.072879,-0.39285,-0.14773
-0.17684,0.024854,-0.38417,-0.26238
-0.14725,-0.028253,-0.36917,-0.35498
-0.11823,-0.081611,-0.34981,-0.4103
-0.10425,-0.13482,-0.32427,-0.40715
-0.093,-0.18769,-0.29137,-0.37108
-0.071583,-0.21791,-0.27294,-0.28678
-0.052744,-0.238,-0.25682,-0.16823
-0.038723,-0.25103,-0.24096,-0.030212
-0.032311,-0.26091,-0.22278,0.11032
-0.036506,-0.27153,-0.1998,0.23669
-0.053897,-0.28596,-0.1702,0.33484
-0.089624,-0.30204,-0.12216,0.39139
-0.12376,-0.339,-0.077942,0.39929
-0.18178,-0.36636,-0.036778,0.38055
-0.24647,-0.39234,0.0027932,0.32856
-0.30969,-0.41299,0.038515,0.25082
-0.36224,-0.4239,0.068399,0.15649
-0.39522,-0.42094,0.090941,0.054959
-0.40134,-0.401,0.10523,-0.045257
-0.37245,-0.36637,0.12205,-0.1411
-0.3199,-0.30574,0.10523,-0.21578
-0.235,-0.2341,0.090941,-0.27856
-0.12849,-0.15288,0.068399,-0.32462
-0.010071,-0.068935,0.038515,-0.35412
0.10919,0.0099036,0.0027932,-0.36795
0.21831,0.075922,-0.036778,-0.36726
0.30782,0.1226,-0.077942,-0.35315
0.37461,0.13452,-0.10735,-0.33035
0.40308,0.13177,-0.15938,-0.30253
0.40515,0.11328,-0.19699,-0.25002
0.38022,0.079027,-0.23095,-0.18699
0.33398,0.034364,-0.2611,-0.11752
0.27375,-0.014473,-0.28726,-0.04648
0.20728,-0.061149,-0.30914,0.020984
0.1417,-0.10001,-0.32635,0.080021
0.093742,-0.1304,-0.33478,0.12299
0.038033,-0.15229,-0.34633,0.16687
-0.0047879,-0.14384,-0.34931,0.1826
-0.038649,-0.11814,-0.34821,0.18318
-0.064576,-0.078798,-0.34426,0.17203
-0.083821,-0.030269,-0.33892,0.15345
-0.09743,0.022893,-0.33374,0.13196
-0.10604,0.076681,-0.33013,0.11156
-0.12103,0.13173,-0.34022,0.1064
-0.12843,0.16653,-0.33554,0.089331
-0.11518,0.20833,-0.33514,0.080108
-0.095238,0.24484,-0.33483,0.074805
-0.073087,0.27532,-0.33419,0.073087
-0.054372,0.29932,-0.33299,0.074805
-0.045031,0.31654,-0.3312,0.080108
-0.050228,0.3268,-0.32885,0.089331
-0.084371,0.32623,-0.32952,0.098995
-0.11168,0.3268,-0.32809,0.10615
-0.16508,0.31654,-0.31907,0.13055
-0.22717,0.29932,-0.30524,0.15754
-0.28955,0.27532,-0.2854,0.1821
-0.34294,0.24484,-0.25823,0.1984
-0.37852,0.20833,-0.22249,0.20071
-0.38926,0.16653,-0.17732,0.18436
-0.3672,0.11691,-0.12628,0.15788
-0.31623,0.065862,-0.072897,0.09992
-0.24353,0.020081,0.0017037,0.016676
-0.15055,-0.022099,0.081924,-0.080796
-0.044434,-0.058656,0.16196,-0.1821
0.066695,-0.087704,0.2354,-0.27514
0.17471,-0.10764,0.29616,-0.34793
0.27239,-0.11731,0.33924,-0.39043
0.35783,-0.1273,0.36524,-0.38511
0.41527,-0.1089,0.35382,-0.35197
0.45497,-0.082416,0.33492,-0.29187
0.47324,-0.046338,0.30044,-0.20875
0.47164,-0.0041514,0.25518,-0.11337
0.4528,0.0397,0.20511,-0.018079
0.41989,0.08038,0.15655,0.064863
