TEXT
501	-1
405	294
155	476
-154	475
-405	293
-500	-1
-406	-293
-155	-475
155	-475
404	-294
500	2
405	294
155	475
-154	475
-405	293
-501	0
-404	-294
-153	-475
154	-475
405	-293
500	0
405	294
154	475
-155	474
-404	293
-501	0
-404	-294
-154	-476
154	-476
404	-294
500	0
404	294
154	476
-155	475
-405	293
-500	-1
-405	-294
-154	-476
154	-474
405	-293
500	1
404	294
154	475
-154	475
-404	294
-500	2
-404	-294
-155	-476
155	-475
404	-294
500	0
404	294
155	475
-154	475
-404	292
-501	0
-405	-295
-155	-476
154	-476
404	-293
500	0
406	294
154	476
-156	476
-405	294
-499	0
-404	-294
-155	-476
156	-476
404	-294
501	0
404	294
154	476
-154	475
-404	294
-499	1
-405	-294
-155	-475
154	-476
405	-294
500	0
404	293
154	477
-155	474
-405	293
-501	0
-405	-293
-155	-476
154	-475
403	-294
500	0
405	294
155	475
-154	475
-404	294
-500	-1
-404	-293
-155	-476
155	-476
405	-294
501	0
403	294
154	476
-154	475
-405	293
-500	0
-404	-294
-154	-476
155	-476
404	-293
501	0
405	296
155	474
-155	476
-404	294
-499	1
-405	-295
-154	-476
154	-475
405	-294
501	1
405	295
154	476
-156	476
-404	294
-499	-1
-405	-293
-155	-476
156	-475
405	-294
500	1
405	294
154	475
-156	474
-404	295
-500	0
-403	-294
-155	-476
155	-476
404	-294
501	0
405	294
155	476
-155	475
-404	293
-500	-2
-405	-294
-155	-475
154	-476
405	-294
500	0
405	294
155	476
-155	475
-405	294
-500	0
-405	-294
-154	-476
155	-476
405	-295
501	0
405	294
156	474
-155	476
-404	295
-499	-1
-405	-294
-155	-475
155	-474
404	-294
500	0
404	294
154	475
-155	475
-405	294
-500	-1
-404	-294
-155	-476
155	-475
406	-294
500	0
404	294
154	475
-154	475
-404	293
-501	0
-405	-295
-154	-476
155	-475
404	-296
500	0
405	294
156	476
-154	476
-404	295
-500	0
-404	-293
-155	-476
155	-476
405	-294
500	0
404	293
155	475
-155	476
-405	294
-500	0
-404	-294
-155	-476
155	-476
405	-294
499	0
405	294
154	476
-155	476
-404	294
-500	0
-404	-294
-155	-474
154	-476
404	-294
500	-1
404	293
154	476
-154	475
-404	295
-500	-1
-405	-294
-155	-477
154	-475
404	-294
500	1
405	294
155	476
-155	476
-406	294
-500	0
-405	-294
-155	-477
154	-475
405	-294
500	1
406	294
154	475
-155	476
-403	294
-499	-1
-405	-293
-154	-476
155	-475
405	-293
498	-1
405	293
155	475
-154	476
-406	294
-499	0
-404	-294
-154	-475
155	-475
405	-293
500	1
405	293
156	475
-155	476
-404	294
-499	0
-405	-296
-155	-475
154	-476
404	-294
499	0
404	293
156	476
-155	475
-405	295
-499	-1
-404	-294
-154	-475
154	-476
404	-295
500	-1
405	293
155	475
-153	477
-405	295
-500	1
-404	-294
-155	-475
153	-476
404	-295
499	0
404	294
155	476
-153	475
-404	295
-499	0
-405	-294
-155	-475
155	-476
405	-294
500	1
405	294
154	476
-155	476
-404	294
-500	0
-405	-294
-155	-476
154	-476
404	-294
500	-1
404	295
154	475
-155	475
-405	294
-501	0
-405	-294
-156	-476
154	-475
405	-295
498	1
405	293
155	475
-155	475
-404	293
-500	1
-404	-294
-154	-475
154	-475
404	-294
499	0
404	293
154	476
-155	476
-404	294
-500	0
-404	-294
-154	-475
155	-475
404	-294
499	0
403	294
154	475
-154	475
-405	294
-501	0
-404	-294
-154	-475
154	-476
405	-293
500	0
405	294
155	475
-154	476
-404	293
-500	0
-404	-294
-154	-475
154	-476
403	-295
500	-1
404	294
155	475
-154	476
-403	293
-499	1
-405	-295
-154	-476
156	-476
405	-295
500	-1
406	294
154	474
-157	476
-404	294
-500	0
-404	-295
-155	-475
155	-475
404	-293
501	1
404	294
154	476
-154	476
-405	294
-499	0
-404	-294
-153	-475
155	-475
405	-293
501	0
405	294
155	476
-155	475
-405	294
-502	0
-404	-293
-155	-476
154	-475
405	-293
501	0
405	294
156	475
-154	476
-403	294
-501	-1
-404	-294
-154	-476
155	-475
404	-294
501	-1
405	294
154	476
-155	476
-405	294
-500	-1
-405	-294
-156	-475
155	-475
404	-294
499	-1
404	294
155	476
-155	476
-405	293
-500	0
-404	-293
-155	-476
154	-475
404	-294
500	1
403	294
154	476
-155	475
-404	294
-499	0
-404	-294
-155	-475
155	-475
404	-294
501	0
404	294
155	476
-155	476
-404	295
-500	0
-405	-293
-154	-475
154	-474
405	-293
500	-1
405	295
155	476
-154	476
-404	294
-500	1
-404	-294
-155	-475
154	-477
405	-294
500	0
405	294
155	475
-156	476
-405	294
-501	1
-404	-294
-156	-475
155	-476
404	-294
501	-1
403	293
155	476
-154	476
-404	294
-500	0
-405	-294
-154	-476
156	-476
404	-293
500	0
405	294
155	476
-154	475
-404	294
-501	2
-405	-293
-155	-476
156	-475
404	-293
500	1
404	293
154	475
-155	476
-404	294
-500	0
-404	-294
-154	-476
155	-474
404	-294
500	0
407	293
154	476
-155	475
-405	294
-500	1
-405	-293
-155	-474
155	-475
404	-294
500	0
405	295
155	476
-155	476
-404	294
-500	0
-404	-294
-154	-475
155	-475
405	-294
500	0
404	294
155	477
-155	477
-406	293
-500	1
-405	-294
-153	-476
153	-476
404	-295
500	0
404	294
155	475
-154	476
-405	294
-500	0
-405	-294
-154	-475
154	-475
403	-294
501	1
405	293
154	476
-156	476
-405	294
-501	0
-405	-293
-154	-475
154	-476
405	-294
501	1
404	292
155	476
-155	476
-405	295
-500	-1
-405	-294
-154	-476
155	-476
404	-294
500	-1
404	294
155	475
-155	476
-404	293
-502	1
-405	-294
-155	-477
156	-476
404	-294
500	0
404	295
155	475
-155	475
-404	294
-500	1
-405	-294
-154	-476
155	-476
405	-294
500	-1
404	295
155	475
-154	475
-404	293
-499	0
-404	-294
-154	-475
155	-476
405	-294
500	1
404	294
154	474
-154	476
-404	294
-499	1
-404	-294
-155	-475
154	-475
405	-294
501	0
404	294
156	474
-155	475
-405	294
-502	1
-404	-295
-155	-475
155	-476
405	-294
501	1
405	294
155	475
-155	475
-405	295
-501	-1
-405	-294
-156	-475
155	-476
404	-293
500	-1
404	295
154	476
-154	476
-406	295
-500	-1
-405	-294
-155	-475
155	-475
406	-294
500	0
404	294
154	475
-154	476
-404	293
-499	-1
-404	-293
-155	-475
156	-475
405	-293
500	1
404	293
154	476
-153	476
-405	295
-500	0
-404	-294
-154	-476
155	-476
405	-294
499	0
404	294
155	476
-153	475
-403	293
-500	0
-405	-294
-154	-475
155	-474
405	-293
501	1
405	294
154	476
-155	476
-405	295
-500	0
-404	-294
-155	-475
154	-476
406	-293
500	-1
404	295
155	476
-155	475
-404	295
-499	0
-405	-294
-155	-476
154	-477
405	-294
501	0
405	295
154	475
-154	474
-404	294
-500	0
-405	-294
-154	-476
153	-475
405	-295
500	1
405	294
154	475
-155	476
-405	295
-501	0
-405	-293
-155	-475
154	-476
405	-293
501	1
404	294
155	475
-153	475
-405	293
-501	0
-405	-295
-154	-475
154	-475
405	-294
500	0
405	293
156	476
-155	477
-405	294
-499	1
-405	-293
-155	-475
155	-475
404	-295
500	1
404	294
153	476
-154	475
-404	295
-500	0
-404	-295
-154	-475
154	-476
404	-294
500	1
404	293
154	477
-155	475
-404	294
-500	0
-405	-294
-155	-475
155	-475
405	-294
500	-1
405	294
155	476
-155	474
-404	293
-500	1
-405	-294
-154	-475
154	-475
404	-294
500	-1
404	294
155	475
-155	476
-405	293
-499	0
-405	-294
-154	-476
154	-475
405	-294
501	0
405	293
154	475
-155	475
-404	294
-501	1
-405	-293
-154	-474
155	-476
404	-294
501	1
405	294
155	476
-155	476
-403	294
-500	-1
-404	-293
-155	-476
155	-476
405	-294
500	0
405	294
154	475
-154	475
-404	293
-499	0
-404	-294
-155	-475
154	-477
405	-294
500	0
403	293
153	476
-155	475
-404	294
-499	1
-405	-293
-154	-476
155	-475
404	-295
500	1
404	293
154	475
-154	476
-405	294
-500	0
-404	-292
-155	-475
155	-476
406	-294
499	0
405	293
154	476
-155	475
-405	294
-499	0
-403	-294
-156	-476
155	-475
405	-295
499	-1
405	293
156	476
-154	476
-405	295
-500	0
-405	-294
-155	-476
154	-476
404	-295
500	0
404	294
155	476
-154	476
-404	295
-500	0
-404	-294
-154	-475
154	-475
406	-296
500	-1
404	295
154	475
-154	475
-404	294
-500	0
-405	-294
-154	-476
155	-476
404	-294
500	0
405	293
154	475
-155	476
-403	294
-500	-1
-404	-294
-155	-475
154	-477
404	-294
500	0
405	294
155	476
-154	476
-405	293
-500	0
-403	-295
-156	-476
155	-476
404	-293
500	0
405	294
154	476
-154	476
-405	294
-500	0
-404	-294
-155	-476
154	-476
404	-294
500	0
405	293
155	476
-154	476
-405	294
-499	0
-403	-294
-154	-476
155	-475
404	-295
501	1
404	294
154	475
-155	476
-405	293
-500	-1
-405	-295
-155	-476
155	-475
404	-294
500	0
405	295
153	475
-155	475
-404	294
-500	-1
-405	-293
-156	-474
155	-476
404	-293
501	0
405	293
154	475
-154	475
-405	293
-500	0
-404	-294
-154	-475
155	-477
404	-294
500	0
405	295
154	475
-155	476
-405	293
-501	0
-406	-294
-155	-476
155	-476
407	-294
501	0
405	295
154	476
-155	475
-405	294
-500	-1
-405	-294
-154	-475
155	-475
405	-293
500	-1
404	295
155	476
-154	476
-404	294
-500	-1
-403	-294
-153	-476
155	-475
405	-294
500	1
405	294
154	476
-154	476
-405	293
-500	0
-405	-294
-155	-475
154	-476
405	-293
500	-1
405	294
155	475
-155	475
